edad,segmento,saldo_total,numero_productos,visitas_app_mes,usa_web,usa_tarjeta_credito,reclamos_6m,satisfaccion_encuesta,tasa_credito_personal,rango_ingresos,region,cerrara_cuenta
63,Preferente,36732.18,1,2,1,0,0,3.7,22.07,Muy Alto,Selva,0
40,Estándar,43933.2,5,5,1,1,1,4.5,26.05,Alto,Costa,0
57,Estándar,34997.88,1,3,1,1,0,4.7,31.24,Alto,Costa,0
55,Estándar,24936.7,2,3,1,0,1,3.4,38.72,Medio,Costa,0
59,Estándar,11379.72,3,2,1,1,0,1.8,53.59,Medio,Sierra,0
23,Estándar,21633.9,3,13,1,1,1,4.5,29.67,Bajo,Costa,0
71,Estándar,4725.81,2,6,0,1,0,1.4,17.56,Alto,Selva,0
72,Estándar,574.59,1,7,1,1,0,3.9,32.67,Muy Alto,Sierra,0
51,Estándar,29136.31,4,2,1,0,0,4.9,31.5,Medio,Selva,0
47,Estándar,23527.87,4,7,0,0,0,3.4,43.3,Bajo,Costa,0
38,Preferente,2401.05,5,5,1,1,0,1.6,48.36,Alto,Sierra,0
65,Estándar,24921.03,2,7,0,1,1,3.7,31.42,Bajo,Costa,0
66,Preferente,41941.48,3,3,0,1,0,2.8,37.26,Muy Alto,Costa,0
40,Estándar,21289.51,4,6,1,1,1,3.1,23.04,Muy Alto,Sierra,0
19,Estándar,38275.63,4,5,0,0,2,4.2,47.92,Bajo,Sierra,0
24,Preferente,0.0,1,7,1,0,0,3.8,37.29,Medio,Sierra,1
36,Preferente,18620.65,3,6,1,1,1,4.6,44.09,Alto,Sierra,0
39,Estándar,33100.8,3,8,1,1,1,3.2,33.08,Bajo,Sierra,0
68,Preferente,36194.06,1,5,1,1,0,4.2,34.61,Medio,Sierra,1
20,Premium,23859.27,5,5,1,1,0,4.5,30.64,Medio,Sierra,0
59,Estándar,11534.73,3,3,0,1,0,1.8,22.18,Bajo,Costa,0
39,Estándar,33436.98,2,11,1,0,0,1.4,38.74,Bajo,Costa,0
66,Estándar,29758.38,2,4,1,1,0,1.8,39.29,Bajo,Sierra,0
45,Preferente,25170.55,3,4,1,0,0,2.8,15.1,Medio,Costa,0
54,Premium,1707.17,2,11,1,0,0,3.9,18.69,Medio,Costa,0
35,Preferente,3336.91,2,1,1,1,0,4.0,19.68,Muy Alto,Sierra,0
55,Estándar,35439.33,1,3,1,0,1,4.8,40.69,Medio,Costa,0
34,Estándar,12889.26,1,11,0,0,0,1.1,49.14,Bajo,Selva,0
20,Premium,44363.2,4,6,1,1,2,4.6,31.56,Medio,Sierra,0
46,Preferente,0.0,1,6,1,0,1,4.5,42.47,Bajo,Costa,1
65,Preferente,18107.66,1,9,1,1,0,1.8,49.67,Bajo,Costa,0
44,Estándar,15539.49,2,3,1,1,0,1.8,34.96,Muy Alto,Sierra,0
64,Preferente,12097.45,3,7,0,1,0,1.9,27.97,Medio,Selva,1
62,Estándar,34829.73,4,7,0,0,1,2.2,46.28,Alto,Costa,0
21,Preferente,21911.65,5,7,1,0,0,3.7,31.66,Bajo,Selva,0
56,Preferente,3072.65,4,8,1,1,0,2.4,31.65,Bajo,Costa,0
29,Preferente,50341.95,3,1,1,1,1,4.5,36.29,Alto,Costa,0
74,Estándar,27733.27,3,12,1,1,1,3.4,32.47,Bajo,Selva,1
37,Premium,27564.28,4,0,1,0,0,4.5,35.88,Bajo,Costa,0
35,Estándar,0.0,4,6,1,1,2,4.1,33.62,Alto,Costa,0
35,Premium,4146.41,5,5,1,1,1,4.4,35.07,Medio,Selva,0
66,Estándar,50888.95,4,7,1,0,1,1.7,34.82,Alto,Selva,0
34,Estándar,40937.53,3,6,1,1,1,2.7,35.64,Medio,Sierra,0
48,Estándar,0.0,5,6,1,1,0,3.9,46.13,Medio,Sierra,1
28,Preferente,25565.7,1,2,1,0,1,3.1,38.97,Medio,Selva,0
28,Premium,25298.62,5,8,1,1,1,4.6,42.46,Alto,Costa,0
72,Estándar,25035.39,2,9,1,1,2,4.9,28.46,Alto,Costa,0
43,Preferente,0.0,1,9,1,1,1,4.6,24.8,Muy Alto,Selva,0
47,Estándar,37098.28,1,8,0,1,0,1.3,25.1,Bajo,Costa,1
42,Premium,37439.27,1,8,1,1,0,3.5,45.28,Medio,Selva,1
33,Estándar,0.0,5,8,1,0,1,4.6,28.5,Bajo,Sierra,0
29,Preferente,213.33,1,4,1,1,1,3.0,49.0,Medio,Sierra,0
66,Estándar,0.0,1,7,1,0,0,1.9,25.75,Bajo,Selva,1
30,Estándar,9016.43,1,5,1,1,0,4.8,23.89,Medio,Sierra,0
67,Estándar,34348.67,3,4,1,1,0,3.1,29.7,Bajo,Sierra,0
39,Estándar,1791.89,1,7,1,1,1,1.9,25.93,Alto,Sierra,0
64,Estándar,0.0,1,9,1,0,0,3.7,38.4,Medio,Selva,0
32,Estándar,31812.3,1,8,1,0,0,4.9,35.05,Medio,Costa,0
24,Estándar,0.0,5,1,1,0,0,2.6,42.94,Bajo,Sierra,0
73,Estándar,33903.08,2,8,0,1,0,2.3,36.11,Bajo,Sierra,1
65,Estándar,35915.21,5,8,1,0,0,4.7,41.7,Medio,Costa,0
54,Preferente,21463.92,5,5,1,1,0,4.9,29.59,Bajo,Selva,0
18,Preferente,13071.65,2,9,1,0,0,4.1,29.34,Medio,Sierra,0
31,Preferente,24123.41,1,4,1,1,0,2.2,41.84,Muy Alto,Costa,0
35,Estándar,36313.95,4,2,1,1,1,2.3,35.6,Medio,Selva,0
42,Premium,20919.34,2,6,1,1,0,1.5,38.72,Bajo,Costa,1
71,Estándar,36233.07,2,8,1,1,0,4.0,31.58,Muy Alto,Sierra,0
72,Estándar,44561.95,3,4,1,0,0,2.3,22.68,Bajo,Costa,0
34,Estándar,29633.51,3,10,1,1,0,1.8,33.85,Medio,Sierra,1
65,Estándar,24016.43,5,5,1,0,1,4.9,26.45,Muy Alto,Costa,0
23,Preferente,34953.78,1,5,1,1,0,2.1,30.27,Muy Alto,Costa,0
43,Preferente,23068.8,3,2,1,0,0,2.5,40.29,Bajo,Selva,0
26,Premium,45624.24,2,9,1,1,1,1.5,35.39,Muy Alto,Sierra,0
72,Estándar,22854.08,5,9,1,1,0,4.2,42.16,Medio,Costa,0
62,Preferente,41426.61,5,4,1,1,0,3.6,21.8,Bajo,Costa,0
24,Preferente,11584.41,4,4,0,1,0,2.4,19.53,Bajo,Selva,0
43,Estándar,9752.91,5,6,0,1,1,4.9,32.15,Bajo,Sierra,0
40,Estándar,6735.61,4,7,1,0,0,4.4,42.86,Bajo,Sierra,1
72,Estándar,39383.56,1,6,1,0,0,1.4,38.71,Medio,Costa,0
47,Estándar,15280.8,1,8,1,1,1,2.7,33.0,Medio,Costa,0
62,Preferente,4373.35,2,6,0,1,1,4.6,25.25,Bajo,Selva,0
23,Preferente,38153.06,5,4,0,0,0,2.2,34.43,Bajo,Costa,0
40,Preferente,43853.88,2,8,1,1,0,1.8,31.62,Medio,Costa,0
53,Preferente,34124.04,3,8,1,1,0,1.6,39.63,Muy Alto,Sierra,1
54,Estándar,51375.66,3,4,1,1,0,4.8,31.33,Bajo,Selva,1
18,Premium,25351.23,4,3,1,1,2,3.3,37.53,Alto,Selva,0
69,Estándar,23442.9,1,6,1,0,0,2.6,21.22,Bajo,Sierra,0
46,Estándar,5211.23,2,10,1,1,4,3.4,50.59,Medio,Costa,0
38,Preferente,2589.49,5,5,1,0,1,1.2,43.09,Bajo,Selva,0
54,Estándar,19972.24,5,4,1,1,0,2.6,40.58,Medio,Costa,0
33,Estándar,20984.55,4,5,0,1,1,1.7,44.23,Medio,Selva,0
19,Preferente,10647.48,2,12,0,1,1,4.5,22.68,Bajo,Costa,0
20,Estándar,6181.05,3,7,0,1,0,2.5,25.62,Alto,Costa,1
25,Estándar,0.0,3,8,0,1,2,1.7,36.19,Bajo,Selva,0
58,Estándar,14668.86,1,6,0,1,2,1.2,30.29,Alto,Costa,0
31,Estándar,14140.36,4,4,0,1,1,2.1,20.71,Medio,Costa,0
33,Estándar,0.0,3,7,1,1,0,2.7,30.2,Bajo,Selva,0
71,Estándar,0.0,5,2,1,1,1,2.0,35.09,Medio,Costa,0
59,Estándar,23230.38,4,4,1,0,0,3.5,27.2,Medio,Selva,0
49,Estándar,5856.53,2,6,1,1,0,4.4,35.15,Muy Alto,Selva,0
37,Estándar,26216.42,4,6,1,0,0,4.0,33.64,Bajo,Costa,0
65,Estándar,17396.07,3,5,0,1,1,1.9,23.97,Medio,Costa,0
58,Estándar,25796.27,2,4,1,0,2,2.7,30.12,Alto,Costa,0
37,Estándar,7150.21,2,6,0,1,0,2.2,24.94,Medio,Sierra,0
55,Estándar,0.0,5,5,1,0,0,4.5,22.98,Medio,Costa,0
54,Preferente,17277.2,1,5,1,1,1,4.7,33.56,Bajo,Selva,0
67,Estándar,41109.87,4,9,1,0,0,1.3,43.67,Bajo,Selva,0
45,Estándar,18110.42,2,4,0,1,0,2.3,41.09,Bajo,Costa,0
18,Preferente,45203.07,3,11,1,1,1,1.6,35.78,Medio,Costa,0
22,Preferente,52208.42,3,7,1,0,1,4.9,37.16,Medio,Sierra,0
20,Estándar,12392.89,5,6,1,0,1,2.6,46.89,Medio,Costa,0
66,Estándar,6311.14,1,9,1,1,1,2.2,39.98,Muy Alto,Sierra,0
33,Preferente,30466.02,3,5,1,1,1,5.0,26.69,Bajo,Costa,0
24,Estándar,2981.93,4,3,0,1,0,4.4,32.86,Medio,Costa,0
18,Estándar,21875.33,3,10,1,1,0,3.6,47.63,Medio,Costa,1
69,Preferente,7891.76,3,10,0,1,0,1.5,34.15,Muy Alto,Costa,0
26,Estándar,5472.54,3,3,0,0,1,3.8,24.71,Alto,Costa,1
70,Estándar,27023.09,1,6,1,0,0,4.5,25.68,Bajo,Costa,0
25,Estándar,41449.64,2,8,1,0,2,2.6,32.24,Medio,Costa,0
31,Estándar,29607.54,2,6,0,0,0,2.3,32.61,Bajo,Costa,0
35,Preferente,0.0,2,4,1,0,0,3.0,33.0,Bajo,Costa,0
22,Estándar,10488.46,4,8,1,1,0,1.1,31.52,Bajo,Costa,1
23,Estándar,14228.36,5,5,1,0,0,2.7,36.03,Muy Alto,Sierra,0
65,Estándar,41784.59,5,4,0,1,0,3.3,24.91,Medio,Costa,0
32,Estándar,0.0,1,8,1,1,0,3.5,31.34,Bajo,Costa,1
47,Preferente,34826.01,2,2,1,1,1,3.9,47.72,Medio,Costa,0
29,Estándar,22132.6,3,5,1,0,0,3.8,42.31,Bajo,Costa,0
62,Preferente,332.74,2,7,0,1,0,2.6,28.93,Alto,Selva,0
30,Preferente,13760.21,3,7,0,1,0,3.7,33.85,Alto,Costa,1
45,Estándar,505.44,1,4,0,1,1,2.9,42.45,Muy Alto,Costa,0
34,Preferente,8951.36,5,1,1,1,1,4.8,50.01,Medio,Sierra,0
20,Premium,21698.66,5,8,1,0,0,3.9,34.17,Medio,Selva,0
21,Preferente,14958.41,1,4,0,1,1,4.2,45.57,Alto,Costa,0
54,Preferente,26528.87,5,7,1,1,0,1.1,39.61,Bajo,Costa,0
26,Preferente,0.0,5,4,1,0,2,2.2,40.62,Alto,Costa,1
54,Estándar,9135.8,5,5,1,1,0,2.3,19.38,Alto,Selva,0
69,Estándar,12760.06,4,11,1,0,0,2.7,36.35,Muy Alto,Costa,0
36,Estándar,15981.81,1,4,0,1,0,4.0,24.97,Medio,Costa,0
55,Premium,10854.06,5,10,1,1,1,1.5,33.02,Alto,Costa,0
43,Preferente,18212.92,3,12,1,1,0,1.7,26.08,Alto,Costa,0
59,Estándar,26343.28,1,2,1,1,0,3.7,35.24,Medio,Selva,1
28,Estándar,0.0,5,5,1,1,0,3.5,30.4,Medio,Costa,0
48,Preferente,39864.3,4,6,1,1,1,1.1,38.02,Bajo,Costa,1
52,Estándar,21965.66,2,9,1,1,0,1.6,43.99,Bajo,Costa,0
71,Estándar,0.0,2,7,1,1,0,2.5,39.86,Medio,Sierra,1
70,Preferente,49295.4,1,11,1,1,0,1.3,40.56,Bajo,Costa,0
24,Estándar,0.0,4,0,1,0,0,2.8,39.56,Medio,Costa,0
46,Estándar,47813.21,1,8,1,1,0,4.6,26.21,Bajo,Sierra,0
52,Estándar,27865.36,5,5,1,1,2,2.4,31.63,Muy Alto,Sierra,0
50,Premium,31625.32,1,8,0,1,1,2.4,25.77,Bajo,Costa,0
43,Preferente,39649.26,4,8,1,0,0,2.8,19.43,Alto,Sierra,0
37,Preferente,33352.94,1,8,0,1,0,4.6,21.77,Alto,Sierra,0
64,Estándar,22942.76,3,5,1,1,0,3.5,32.25,Medio,Costa,1
69,Estándar,23197.72,2,6,0,1,0,2.9,55.55,Medio,Costa,0
59,Estándar,30688.41,2,6,1,0,0,2.3,38.55,Medio,Sierra,0
71,Estándar,32749.96,4,7,0,0,0,1.6,52.48,Alto,Costa,0
63,Preferente,35367.77,5,10,0,0,1,1.9,25.4,Alto,Costa,0
24,Estándar,852.87,2,3,1,0,0,3.1,28.35,Muy Alto,Sierra,0
37,Estándar,27024.89,4,5,0,1,0,1.9,34.54,Medio,Costa,0
52,Preferente,0.0,5,5,1,1,1,3.0,34.82,Medio,Costa,0
69,Estándar,29851.67,4,8,1,1,0,1.0,44.49,Medio,Costa,0
50,Preferente,21772.33,3,6,1,0,1,3.9,33.39,Bajo,Costa,0
62,Estándar,41442.62,4,2,0,0,1,4.6,20.66,Medio,Selva,0
46,Estándar,12999.2,2,12,0,1,0,1.6,36.83,Medio,Sierra,0
27,Estándar,14190.51,2,3,1,0,0,1.1,40.34,Medio,Selva,1
42,Estándar,0.0,2,10,0,1,1,4.3,28.86,Alto,Costa,1
38,Preferente,23845.06,4,4,1,1,0,3.5,44.96,Medio,Costa,0
29,Preferente,10098.12,1,10,1,0,0,4.6,23.06,Bajo,Sierra,0
54,Estándar,51819.54,3,7,1,0,0,1.7,30.71,Medio,Sierra,0
27,Preferente,35952.6,4,10,0,1,1,4.4,32.43,Bajo,Sierra,0
72,Preferente,32548.97,4,9,1,0,1,3.0,44.88,Medio,Selva,0
74,Estándar,20555.41,5,10,1,1,0,3.1,27.64,Bajo,Sierra,0
39,Estándar,27578.48,2,2,0,1,0,1.2,39.18,Medio,Sierra,0
60,Preferente,11843.51,5,3,1,0,3,3.8,27.73,Bajo,Costa,0
51,Estándar,40466.27,5,4,1,0,0,3.3,26.71,Alto,Sierra,0
58,Premium,7388.76,1,2,1,1,0,3.6,38.53,Muy Alto,Sierra,0
31,Estándar,17801.76,2,11,1,0,0,2.5,36.76,Medio,Costa,1
33,Premium,25866.54,4,6,0,0,1,1.3,28.52,Alto,Costa,0
70,Estándar,15252.43,5,8,0,0,1,3.3,34.47,Bajo,Sierra,0
42,Estándar,925.93,1,9,1,0,1,3.7,30.31,Bajo,Costa,0
45,Preferente,14586.67,1,5,0,1,0,2.0,23.59,Bajo,Sierra,0
73,Estándar,9209.14,4,10,0,0,0,3.6,31.98,Bajo,Sierra,0
40,Preferente,8369.12,5,5,0,0,0,2.7,35.58,Medio,Costa,0
56,Preferente,27892.9,4,10,1,0,1,2.7,25.88,Bajo,Selva,0
20,Preferente,28821.46,1,8,1,0,2,3.3,26.1,Bajo,Costa,0
53,Estándar,23484.6,5,6,1,1,0,3.7,46.57,Medio,Costa,0
18,Estándar,9019.2,4,6,0,1,0,3.7,30.73,Medio,Selva,0
34,Estándar,25707.6,3,9,1,1,0,4.7,38.46,Alto,Selva,0
39,Estándar,19259.61,2,6,1,1,0,2.0,37.62,Medio,Sierra,0
70,Estándar,17413.69,1,6,1,0,0,3.9,38.72,Alto,Selva,1
59,Premium,2581.59,4,4,1,0,0,3.9,28.65,Alto,Sierra,0
52,Preferente,23032.9,4,5,0,1,2,1.9,31.98,Medio,Selva,0
39,Preferente,30634.53,1,13,1,1,1,1.6,33.98,Alto,Sierra,0
28,Premium,13144.82,2,5,1,1,0,1.7,32.59,Medio,Costa,0
31,Estándar,8662.43,5,8,1,0,0,4.6,30.06,Medio,Sierra,0
37,Estándar,14672.44,4,4,1,1,0,4.4,44.67,Bajo,Costa,0
28,Preferente,29494.27,3,13,1,1,0,1.4,24.89,Medio,Selva,0
51,Estándar,34491.4,5,9,0,0,0,2.3,15.58,Bajo,Costa,1
51,Estándar,26427.92,1,4,1,0,0,3.4,37.11,Medio,Costa,0
71,Estándar,24056.51,5,7,1,0,0,1.3,27.33,Medio,Sierra,0
61,Preferente,18268.11,2,9,1,1,0,1.9,30.86,Alto,Selva,0
59,Estándar,33401.47,1,5,1,1,1,1.8,47.69,Medio,Sierra,0
34,Estándar,0.0,1,6,1,0,1,1.4,38.11,Bajo,Costa,1
74,Estándar,1228.87,4,6,0,1,0,3.5,39.35,Bajo,Sierra,0
61,Estándar,27894.0,3,6,0,1,3,2.9,24.12,Medio,Sierra,0
36,Estándar,54881.67,3,4,1,0,0,2.7,33.01,Medio,Costa,0
28,Preferente,31014.35,5,5,0,1,2,1.7,33.9,Alto,Selva,0
28,Preferente,0.0,5,5,1,1,2,2.0,20.54,Medio,Sierra,0
48,Estándar,4048.57,3,10,1,0,1,1.5,50.56,Bajo,Costa,0
46,Estándar,46289.13,3,10,0,0,0,3.0,35.88,Alto,Costa,0
25,Preferente,22958.28,4,6,1,0,0,1.2,31.1,Bajo,Costa,0
37,Premium,32554.71,1,4,0,0,1,1.4,16.58,Bajo,Selva,0
42,Estándar,23335.51,5,7,1,0,1,3.9,27.73,Alto,Costa,0
43,Estándar,19377.49,1,8,0,0,1,4.4,24.45,Bajo,Sierra,0
35,Estándar,33998.87,4,4,1,0,0,3.3,45.12,Medio,Costa,0
49,Estándar,18852.04,5,4,1,1,0,2.4,29.17,Medio,Costa,1
46,Preferente,0.0,3,6,0,1,0,3.2,36.1,Bajo,Costa,0
65,Premium,8429.43,1,6,1,1,2,4.1,50.42,Muy Alto,Costa,0
60,Estándar,27707.83,1,3,0,1,0,4.2,29.87,Medio,Sierra,0
70,Estándar,17054.47,3,5,1,1,0,2.2,38.85,Bajo,Selva,1
43,Estándar,42124.17,1,5,1,1,0,3.4,21.48,Medio,Sierra,0
67,Estándar,29840.22,4,7,1,0,0,2.4,25.76,Medio,Costa,1
52,Preferente,24875.17,1,11,1,0,0,4.7,33.6,Medio,Sierra,0
46,Premium,22529.55,3,4,1,1,0,1.3,27.05,Bajo,Selva,1
72,Estándar,24367.45,1,10,1,0,0,1.3,33.78,Bajo,Sierra,0
56,Estándar,39619.9,5,6,0,0,0,2.3,31.79,Muy Alto,Costa,0
49,Estándar,0.0,1,7,1,1,1,4.0,38.27,Alto,Costa,0
46,Premium,57263.91,4,6,1,0,2,3.1,17.37,Muy Alto,Costa,0
65,Estándar,32456.17,3,7,1,1,1,1.1,34.78,Muy Alto,Costa,0
68,Estándar,21082.77,3,4,0,1,0,3.3,32.46,Medio,Costa,0
54,Estándar,24741.63,4,7,0,1,0,4.3,27.9,Bajo,Costa,0
43,Estándar,13196.77,4,9,0,1,0,1.7,42.16,Alto,Sierra,0
25,Preferente,12405.55,1,3,1,1,6,1.4,33.67,Medio,Sierra,1
29,Estándar,32114.29,2,7,1,0,0,4.5,55.12,Alto,Sierra,0
37,Estándar,16811.2,3,5,1,1,0,3.0,28.59,Muy Alto,Costa,0
18,Estándar,24369.83,1,7,1,1,0,3.7,43.64,Medio,Costa,0
20,Preferente,18285.46,4,9,1,1,2,2.0,36.36,Medio,Sierra,0
51,Estándar,0.0,4,7,0,0,1,4.1,16.73,Bajo,Sierra,1
66,Estándar,0.0,3,12,1,0,2,4.6,41.85,Medio,Selva,0
31,Estándar,45042.62,5,6,1,0,0,1.5,24.39,Medio,Selva,0
38,Estándar,28221.4,2,7,1,1,0,2.8,31.12,Muy Alto,Sierra,0
45,Preferente,12735.37,4,7,0,1,2,3.1,34.66,Medio,Costa,0
30,Preferente,50019.18,3,5,1,0,1,1.9,30.16,Bajo,Costa,0
50,Estándar,32259.21,5,4,1,1,2,3.4,25.57,Medio,Costa,1
52,Estándar,37274.52,2,8,0,1,0,3.2,35.51,Muy Alto,Selva,0
69,Preferente,15842.55,4,2,1,1,1,4.8,36.4,Bajo,Costa,0
26,Estándar,22167.48,2,4,1,0,2,4.6,42.21,Bajo,Sierra,0
67,Estándar,3296.39,1,7,1,0,1,1.9,46.96,Medio,Costa,0
34,Estándar,11677.99,3,7,1,0,1,3.4,36.55,Medio,Sierra,0
31,Estándar,38650.38,1,5,1,0,0,3.7,23.31,Bajo,Costa,0
52,Preferente,9737.56,1,4,1,1,1,1.5,40.62,Medio,Costa,0
65,Estándar,28632.09,3,5,1,1,0,4.6,36.19,Alto,Costa,0
45,Estándar,13333.51,3,5,0,1,0,2.0,41.06,Medio,Costa,0
20,Premium,21535.78,4,6,0,1,0,4.1,24.15,Bajo,Sierra,0
63,Premium,4499.17,1,4,1,1,0,3.3,38.27,Bajo,Costa,0
18,Preferente,22743.4,1,8,1,1,0,3.5,35.28,Medio,Selva,0
31,Estándar,22415.32,1,3,0,1,1,1.5,38.45,Medio,Selva,0
29,Preferente,5593.99,2,5,1,0,0,2.3,29.89,Bajo,Sierra,0
59,Estándar,27695.49,2,11,1,0,0,1.3,36.23,Muy Alto,Selva,0
58,Estándar,30017.22,3,4,1,1,0,3.8,39.05,Muy Alto,Sierra,0
46,Preferente,24749.2,4,9,1,0,0,2.8,39.84,Muy Alto,Sierra,0
54,Estándar,38228.49,4,6,1,0,0,2.9,40.39,Medio,Selva,0
27,Estándar,24477.66,4,7,1,1,0,3.2,38.49,Bajo,Sierra,0
43,Preferente,19539.88,3,4,1,1,0,2.6,31.54,Bajo,Sierra,0
45,Premium,27982.57,3,4,1,1,0,2.0,10.0,Medio,Costa,1
67,Estándar,8634.69,2,8,0,0,0,3.5,31.96,Muy Alto,Sierra,0
27,Estándar,32318.64,3,3,1,0,0,1.5,33.29,Bajo,Costa,0
64,Preferente,38450.16,2,6,1,0,0,3.1,34.84,Muy Alto,Selva,0
51,Estándar,56560.26,5,6,0,1,1,3.8,43.09,Medio,Selva,0
46,Estándar,19351.47,3,7,0,0,1,2.1,56.88,Medio,Selva,1
44,Premium,1242.07,3,4,0,1,1,4.9,39.97,Alto,Costa,0
34,Estándar,16153.95,3,6,0,0,0,3.7,28.94,Bajo,Costa,1
62,Estándar,57197.94,3,10,1,1,0,3.8,37.59,Bajo,Sierra,0
51,Estándar,0.0,2,5,1,0,1,3.3,28.71,Medio,Costa,0
29,Preferente,10661.27,5,8,1,1,0,1.2,36.69,Medio,Selva,0
70,Estándar,51585.93,5,9,1,1,0,2.8,28.38,Alto,Costa,0
55,Preferente,17387.34,1,10,1,1,1,4.0,18.86,Alto,Sierra,0
31,Estándar,35230.27,4,5,1,1,0,4.5,24.92,Alto,Selva,0
61,Estándar,40775.52,3,3,0,1,0,2.2,33.09,Alto,Costa,0
30,Preferente,5345.88,3,5,1,1,0,1.4,26.65,Medio,Costa,0
71,Estándar,6986.35,2,9,1,0,0,2.8,33.59,Alto,Costa,0
52,Estándar,34366.28,4,7,1,1,0,1.7,27.63,Medio,Costa,0
36,Preferente,19915.52,3,4,1,1,0,3.3,29.69,Bajo,Sierra,0
22,Preferente,29496.41,4,8,0,1,3,4.8,39.68,Medio,Costa,0
53,Estándar,26450.1,4,3,1,1,1,3.5,31.9,Medio,Costa,0
24,Estándar,64649.21,2,10,1,0,0,1.1,31.03,Bajo,Sierra,0
60,Estándar,24797.05,3,3,1,1,1,4.0,17.01,Alto,Sierra,0
44,Estándar,35954.04,5,6,1,1,0,2.2,34.86,Medio,Costa,1
52,Preferente,23131.07,3,11,1,1,0,3.3,30.07,Muy Alto,Sierra,0
51,Preferente,42448.55,5,0,1,0,0,2.4,36.77,Alto,Sierra,0
26,Preferente,21288.12,4,5,0,1,1,4.9,33.93,Muy Alto,Selva,0
53,Estándar,41579.59,2,9,1,0,0,3.7,33.76,Muy Alto,Sierra,0
73,Premium,19983.79,2,4,1,0,0,1.3,27.69,Medio,Costa,1
37,Premium,28103.44,2,2,1,0,0,3.2,34.04,Bajo,Selva,0
60,Premium,41140.74,3,7,1,1,2,4.0,49.06,Medio,Selva,0
50,Estándar,13199.18,5,5,1,1,0,3.3,42.22,Medio,Selva,0
51,Preferente,18320.38,2,16,0,1,1,1.9,31.28,Medio,Costa,0
61,Estándar,36675.95,3,5,1,1,0,4.2,48.36,Medio,Sierra,0
29,Preferente,38021.53,4,8,1,1,0,4.1,34.77,Alto,Costa,0
51,Estándar,41198.22,5,6,1,1,1,2.7,39.39,Medio,Sierra,0
27,Estándar,29408.23,1,4,1,0,1,4.4,33.07,Medio,Costa,0
64,Preferente,16232.67,2,9,0,1,0,3.6,27.53,Medio,Costa,0
37,Preferente,7643.12,1,11,0,1,0,2.7,36.04,Muy Alto,Sierra,0
67,Estándar,13831.58,5,6,1,1,0,4.6,17.64,Bajo,Costa,0
68,Estándar,23764.78,5,6,0,1,0,2.4,44.6,Alto,Costa,0
64,Estándar,21726.89,3,6,0,1,1,2.6,35.29,Medio,Sierra,0
45,Estándar,21323.37,3,10,1,1,1,1.8,31.77,Alto,Selva,0
47,Estándar,17473.78,4,5,1,0,0,1.9,50.89,Medio,Costa,0
28,Preferente,21586.84,3,7,0,1,0,4.5,13.49,Bajo,Sierra,0
69,Estándar,57493.61,4,4,1,0,0,3.7,45.83,Medio,Costa,0
36,Premium,14409.22,1,4,1,1,1,2.2,47.85,Medio,Selva,0
66,Estándar,58082.24,3,2,1,1,0,2.0,30.02,Alto,Costa,0
53,Estándar,0.0,5,12,0,0,0,2.7,25.93,Muy Alto,Costa,0
51,Estándar,22216.72,3,5,1,0,0,3.8,34.81,Bajo,Sierra,0
74,Estándar,32530.44,3,11,1,1,0,1.4,46.88,Medio,Sierra,0
58,Preferente,15625.54,2,8,0,1,0,1.2,39.28,Alto,Costa,0
20,Premium,32320.26,3,5,1,0,0,2.8,38.04,Bajo,Sierra,0
74,Estándar,27292.12,1,3,1,1,0,3.8,48.21,Alto,Costa,1
20,Estándar,0.0,4,3,1,1,0,4.9,38.76,Bajo,Costa,0
31,Premium,5926.32,2,5,1,0,0,2.6,25.19,Bajo,Costa,0
41,Preferente,44947.2,5,6,1,1,2,3.5,30.4,Medio,Sierra,0
25,Preferente,27737.41,2,9,1,1,0,1.7,46.62,Alto,Costa,1
64,Premium,117.15,4,5,1,1,2,2.6,47.9,Alto,Costa,0
33,Estándar,35652.05,5,5,1,1,0,4.8,32.46,Muy Alto,Costa,0
74,Preferente,26338.64,5,2,0,1,0,2.7,41.51,Medio,Selva,0
39,Estándar,33394.15,5,5,0,0,0,2.2,16.61,Medio,Costa,0
37,Estándar,2479.51,4,2,0,1,0,1.1,24.14,Bajo,Costa,1
32,Preferente,2711.64,3,11,1,0,3,4.9,33.55,Alto,Sierra,0
72,Estándar,29054.77,2,2,1,1,0,4.4,44.34,Bajo,Costa,0
46,Estándar,13343.07,4,7,1,0,1,1.5,28.96,Bajo,Selva,0
55,Estándar,15864.6,2,8,0,1,0,4.5,26.86,Bajo,Sierra,0
68,Preferente,15628.63,2,4,0,1,0,1.6,37.7,Alto,Selva,0
63,Estándar,13078.46,2,11,1,0,0,4.1,48.68,Bajo,Costa,0
39,Estándar,21095.81,1,3,1,0,0,4.8,24.14,Bajo,Costa,0
55,Estándar,15989.94,3,6,1,0,2,4.1,38.08,Bajo,Costa,0
46,Preferente,9236.62,4,6,1,0,1,2.6,28.98,Bajo,Sierra,0
27,Preferente,17953.08,1,8,0,0,1,2.5,39.08,Medio,Sierra,0
25,Estándar,52238.04,5,4,1,0,2,4.3,47.52,Medio,Selva,0
74,Estándar,20377.28,4,5,0,0,1,3.6,43.8,Alto,Sierra,0
20,Premium,24939.14,5,10,1,1,1,3.1,45.06,Bajo,Costa,0
73,Preferente,47400.39,1,5,1,0,0,2.3,35.88,Bajo,Costa,0
